narrative_id,company_name,nse_code,sector,fy_year,scope1_tco2e,total_tco2e,intensity,uncertainty_pct,scope1_narrative,intensity_narrative,uncertainty_narrative,recommendation_narrative,full_narrative
NAR-00011,Williamson Ltd,NIG,Construction,2024,10881.98,15196.08,0.4908,5.91,"Direct combustion emissions from 113 owned and leased vehicles amounted to 10882 tCO2e, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors.","The company achieved an emission intensity of 0.49 tCO2e/KSh M, a reduction of 8.8% versus FY2023.","Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 14298–16094 tCO2e (±5.9%).",Transitioning 42% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 957 tCO2e annually at approximately KSh 10180 per tonne avoided.,"Direct combustion emissions from 113 owned and leased vehicles amounted to 10882 tCO2e, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors. The company achieved an emission intensity of 0.49 tCO2e/KSh M, a reduction of 8.8% versus FY2023. Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 14298–16094 tCO2e (±5.9%). Transitioning 42% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 957 tCO2e annually at approximately KSh 10180 per tonne avoided."
NAR-00063,White-Hurst,VAQ,Real Estate,2024,5643.38,9027.14,0.2342,7.15,"Scope 1 emissions of 5643 tCO2e arise from direct combustion of petrol and diesel in the company's 17 vehicle fleet, calculated using DEFRA 2024 mobile combustion factors at Tier 2 by vehicle class, adjusted for Kenyan road conditions (+18% per NTSA data).","The company achieved an emission intensity of 0.23 tCO2e/KSh M, a reduction of 12.0% versus FY2023.","Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 8382–9673 tCO2e (±7.2%).",Transitioning 44% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 596 tCO2e annually at approximately KSh 10904 per tonne avoided.,"Scope 1 emissions of 5643 tCO2e arise from direct combustion of petrol and diesel in the company's 17 vehicle fleet, calculated using DEFRA 2024 mobile combustion factors at Tier 2 by vehicle class, adjusted for Kenyan road conditions (+18% per NTSA data). The company achieved an emission intensity of 0.23 tCO2e/KSh M, a reduction of 12.0% versus FY2023. Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 8382–9673 tCO2e (±7.2%). Transitioning 44% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 596 tCO2e annually at approximately KSh 10904 per tonne avoided."
NAR-00113,Sharp Charlton and Simpson,YKA,Telecommunications,2024,6009.51,8355.66,0.149,7.55,"The company's direct fleet emissions totalled 6010 tCO2e in FY2024, representing 72% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout.","Transport emission intensity stood at 0.15 tCO2e per KSh million revenue, placing the company in the second quartile of the NSE peer group.","Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 7725–8987 tCO2e (±7.5%).","Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 34%, saving 426 tCO2e annually.","The company's direct fleet emissions totalled 6010 tCO2e in FY2024, representing 72% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout. Transport emission intensity stood at 0.15 tCO2e per KSh million revenue, placing the company in the second quartile of the NSE peer group. Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 7725–8987 tCO2e (±7.5%). Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 34%, saving 426 tCO2e annually."
NAR-00147,Grant Blackburn and Jones,OMQ,Banking & Finance,2024,14316.21,22051.19,0.8342,7.29,"The company's direct fleet emissions totalled 14316 tCO2e in FY2024, representing 65% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout.","Emission intensity was 0.83 tCO2e per KSh million revenue, compared to a sector average of 1.03.","Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 20444–23659 tCO2e (±7.3%).","Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 44%, saving 1455 tCO2e annually.","The company's direct fleet emissions totalled 14316 tCO2e in FY2024, representing 65% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout. Emission intensity was 0.83 tCO2e per KSh million revenue, compared to a sector average of 1.03. Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 20444–23659 tCO2e (±7.3%). Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 44%, saving 1455 tCO2e annually."
NAR-00167,Turner-Thomas,XVZ,Energy & Petroleum,2024,841.03,1079.44,0.021,6.22,"The company's direct fleet emissions totalled 841 tCO2e in FY2024, representing 78% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout.","Transport emission intensity stood at 0.02 tCO2e per KSh million revenue, placing the company in the top quartile of the NSE peer group.","The 95% confidence interval on the total emission figure is ±6.2%, yielding a range of 1012–1147 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC.",Transitioning 43% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 70 tCO2e annually at approximately KSh 11846 per tonne avoided.,"The company's direct fleet emissions totalled 841 tCO2e in FY2024, representing 78% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout. Transport emission intensity stood at 0.02 tCO2e per KSh million revenue, placing the company in the top quartile of the NSE peer group. The 95% confidence interval on the total emission figure is ±6.2%, yielding a range of 1012–1147 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC. Transitioning 43% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 70 tCO2e annually at approximately KSh 11846 per tonne avoided."
NAR-00001,Bennett-Evans,ARK,Healthcare,2024,13163.02,18742.92,0.3014,6.24,"Direct combustion emissions from 140 owned and leased vehicles amounted to 13163 tCO2e, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors.","Emission intensity was 0.30 tCO2e per KSh million revenue, compared to a sector average of 1.03.","Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 17573–19912 tCO2e (±6.2%).",A remote-work policy covering 34% of office-based staff is projected to reduce Scope 3 Category 7 commute emissions by 956 tCO2e per year.,"Direct combustion emissions from 140 owned and leased vehicles amounted to 13163 tCO2e, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors. Emission intensity was 0.30 tCO2e per KSh million revenue, compared to a sector average of 1.03. Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 17573–19912 tCO2e (±6.2%). A remote-work policy covering 34% of office-based staff is projected to reduce Scope 3 Category 7 commute emissions by 956 tCO2e per year."
NAR-00199,Butler-Spencer,MDG,Agriculture,2024,10340.46,14616.86,1.1824,7.24,"Scope 1 emissions of 10340 tCO2e arise from direct combustion of petrol and diesel in the company's 71 vehicle fleet, calculated using DEFRA 2024 mobile combustion factors at Tier 2 by vehicle class, adjusted for Kenyan road conditions (+18% per NTSA data).","Emission intensity was 1.18 tCO2e per KSh million revenue, compared to a sector average of 1.03.","The 95% confidence interval on the total emission figure is ±7.2%, yielding a range of 13559–15675 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC.",Transitioning 41% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 899 tCO2e annually at approximately KSh 10848 per tonne avoided.,"Scope 1 emissions of 10340 tCO2e arise from direct combustion of petrol and diesel in the company's 71 vehicle fleet, calculated using DEFRA 2024 mobile combustion factors at Tier 2 by vehicle class, adjusted for Kenyan road conditions (+18% per NTSA data). Emission intensity was 1.18 tCO2e per KSh million revenue, compared to a sector average of 1.03. The 95% confidence interval on the total emission figure is ±7.2%, yielding a range of 13559–15675 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC. Transitioning 41% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 899 tCO2e annually at approximately KSh 10848 per tonne avoided."
NAR-00154,Fraser Inc,DWE,Telecommunications,2024,11568.15,18525.55,0.2907,4.14,"Scope 1 emissions of 11568 tCO2e arise from direct combustion of petrol and diesel in the company's 54 vehicle fleet, calculated using DEFRA 2024 mobile combustion factors at Tier 2 by vehicle class, adjusted for Kenyan road conditions (+18% per NTSA data).","Emission intensity was 0.29 tCO2e per KSh million revenue, compared to a sector average of 1.03.","Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 17759–19293 tCO2e (±4.1%).",Transitioning 24% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 667 tCO2e annually at approximately KSh 7760 per tonne avoided.,"Scope 1 emissions of 11568 tCO2e arise from direct combustion of petrol and diesel in the company's 54 vehicle fleet, calculated using DEFRA 2024 mobile combustion factors at Tier 2 by vehicle class, adjusted for Kenyan road conditions (+18% per NTSA data). Emission intensity was 0.29 tCO2e per KSh million revenue, compared to a sector average of 1.03. Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 17759–19293 tCO2e (±4.1%). Transitioning 24% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 667 tCO2e annually at approximately KSh 7760 per tonne avoided."
NAR-00071,Lane Simmons and Robinson,YVJ,Agriculture,2024,14093.46,19382.91,0.3854,7.73,"The company's direct fleet emissions totalled 14093 tCO2e in FY2024, representing 73% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout.","Transport emission intensity stood at 0.39 tCO2e per KSh million revenue, placing the company in the third quartile of the NSE peer group.","The 95% confidence interval on the total emission figure is ±7.7%, yielding a range of 17885–20881 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC.",A remote-work policy covering 44% of office-based staff is projected to reduce Scope 3 Category 7 commute emissions by 1279 tCO2e per year.,"The company's direct fleet emissions totalled 14093 tCO2e in FY2024, representing 73% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout. Transport emission intensity stood at 0.39 tCO2e per KSh million revenue, placing the company in the third quartile of the NSE peer group. The 95% confidence interval on the total emission figure is ±7.7%, yielding a range of 17885–20881 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC. A remote-work policy covering 44% of office-based staff is projected to reduce Scope 3 Category 7 commute emissions by 1279 tCO2e per year."
NAR-00124,Poole-Walker,ZDT,Manufacturing,2024,7872.21,10919.56,0.1556,3.57,"The company's direct fleet emissions totalled 7872 tCO2e in FY2024, representing 72% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout.","The company achieved an emission intensity of 0.16 tCO2e/KSh M, a reduction of 4.4% versus FY2023.","Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 10530–11309 tCO2e (±3.6%).",A remote-work policy covering 31% of office-based staff is projected to reduce Scope 3 Category 7 commute emissions by 508 tCO2e per year.,"The company's direct fleet emissions totalled 7872 tCO2e in FY2024, representing 72% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout. The company achieved an emission intensity of 0.16 tCO2e/KSh M, a reduction of 4.4% versus FY2023. Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 10530–11309 tCO2e (±3.6%). A remote-work policy covering 31% of office-based staff is projected to reduce Scope 3 Category 7 commute emissions by 508 tCO2e per year."
NAR-00065,Butler-Spencer,MDG,Agriculture,2024,10340.46,14616.86,1.1824,7.24,"Scope 1 emissions of 10340 tCO2e arise from direct combustion of petrol and diesel in the company's 71 vehicle fleet, calculated using DEFRA 2024 mobile combustion factors at Tier 2 by vehicle class, adjusted for Kenyan road conditions (+18% per NTSA data).","Emission intensity was 1.18 tCO2e per KSh million revenue, compared to a sector average of 1.03.","The 95% confidence interval on the total emission figure is ±7.2%, yielding a range of 13559–15675 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC.",A remote-work policy covering 32% of office-based staff is projected to reduce Scope 3 Category 7 commute emissions by 702 tCO2e per year.,"Scope 1 emissions of 10340 tCO2e arise from direct combustion of petrol and diesel in the company's 71 vehicle fleet, calculated using DEFRA 2024 mobile combustion factors at Tier 2 by vehicle class, adjusted for Kenyan road conditions (+18% per NTSA data). Emission intensity was 1.18 tCO2e per KSh million revenue, compared to a sector average of 1.03. The 95% confidence interval on the total emission figure is ±7.2%, yielding a range of 13559–15675 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC. A remote-work policy covering 32% of office-based staff is projected to reduce Scope 3 Category 7 commute emissions by 702 tCO2e per year."
