anomaly_record_id,company_name,nse_code,vehicle_id,vehicle_class,transaction_date,fuel_declared_l,gps_km_logged,expected_fuel_l,delta_fuel_l,anomaly_flag,anomaly_type,anomaly_confidence,impact_tco2e,isolation_score,resolution_status
ANO-002282,Lee Miller and Gray,YNV,YNV-VAN-004,diesel_van,2024-09-26,12.6,219.5,27.2,-14.6,1,fuel_type_mismatch,0.9408,0.038544,-0.7791,escalated
ANO-002269,Rogers-James,AFC,AFC-LPG-026,lpg_van,2024-11-06,22.9,85.3,12.08,10.82,1,fuel_type_mismatch,0.8913,0.017637,-0.7802,pending
ANO-000236,Taylor Parkin and Reid,TSN,TSN-BUS-008,diesel_bus,2024-12-25,54.2,45.5,9.66,44.54,1,negative_km,0.9484,0.117586,-0.608,pending
ANO-001627,Carter-Payne,IUF,IUF-SUV-028,petrol_suv,2024-10-01,26.5,59.5,8.78,17.72,1,duplicate_entry,0.9137,0.040951,-0.6331,escalated
ANO-000453,Whittaker Rogers and Rogers,FAQ,FAQ-SUV-014,petrol_suv,2024-06-16,87.9,156.8,23.13,64.77,1,over_capacity,0.8595,0.149684,-0.8123,pending
ANO-000897,Smith Holmes and Robinson,QNO,QNO-CAR-033,petrol_saloon,2024-01-30,55.5,71.1,6.88,48.62,1,fuel_type_mismatch,0.9646,0.11236,-0.5536,pending
ANO-000710,Wood Ford and Smith,DFH,DFH-LPG-008,lpg_van,2024-09-26,53.2,28.1,3.98,49.22,1,fuel_type_mismatch,0.8429,0.080229,-0.6855,pending
ANO-000404,Brown Ltd,ECS,ECS-LPG-002,lpg_van,2024-06-01,25.7,147.2,20.84,4.86,1,duplicate_entry,0.8831,0.007922,-0.8391,escalated
ANO-001561,Davies-Kennedy,DAB,DAB-CNG-024,cng_van,2024-05-20,37.3,177.9,23.09,14.21,1,fuel_type_mismatch,0.8831,0.028988,-0.6329,pending
ANO-000969,Patel-Robinson,CSA,CSA-BUS-042,diesel_bus,2024-09-23,37.3,50.7,10.77,26.53,1,fuel_type_mismatch,0.866,0.070039,-0.5676,resolved
ANO-002013,James Hale and Shepherd,QSC,QSC-LPG-034,lpg_van,2024-10-11,36.2,0.0,0.0,36.2,1,zero_gps_nonzero_fuel,0.9269,0.059006,-0.5573,pending
ANO-001417,James LLC,XEO,XEO-CNG-028,cng_van,2024-12-30,83.3,251.7,32.67,50.63,1,over_capacity,0.9587,0.103285,-0.4517,resolved
ANO-000425,Parry Gill and Jenkins,MSS,MSS-SUV-019,petrol_suv,2024-11-01,22.5,37.9,5.59,16.91,1,duplicate_entry,0.981,0.03908,-0.7618,pending
ANO-002086,Taylor-Bartlett,GUJ,GUJ-CAR-025,petrol_saloon,2024-07-13,11.0,45.8,4.43,6.57,1,fuel_type_mismatch,0.9707,0.015183,-0.7906,pending
ANO-000878,O'Sullivan PLC,ZTD,ZTD-TRK-025,diesel_truck,2024-08-31,28.4,49.9,16.49,11.91,1,fuel_type_mismatch,0.9503,0.031442,-0.467,pending
ANO-002420,Ward Smith and Clarke,BGC,BGC-MTR-028,petrol_bike,2024-02-29,34.2,68.5,3.23,30.97,1,negative_km,0.8854,0.071107,-0.7427,escalated
ANO-001754,Jones Inc,MJJ,MJJ-BUS-043,diesel_bus,2024-06-16,140.1,285.6,60.66,79.44,1,impossible_consumption,0.8782,0.209722,-0.3569,resolved
ANO-001232,Shepherd-Holden,PYE,PYE-TRK-042,diesel_truck,2024-01-21,41.4,229.1,75.69,-34.29,1,duplicate_entry,0.8686,0.090526,-0.52,escalated
ANO-002163,Franklin Bibi and Lewis,IDW,IDW-4WD-030,petrol_4wd,2024-05-20,58.3,144.0,23.79,34.51,1,fuel_type_mismatch,0.8564,0.091106,-0.4802,resolved
ANO-002343,Brown Ltd,ECS,ECS-LPG-036,lpg_van,2024-01-24,78.1,136.2,19.29,58.81,1,over_capacity,0.8895,0.09586,-0.7797,escalated
ANO-002479,Harris-Brown,XXN,XXN-BUS-009,diesel_bus,2024-12-19,158.8,71.8,15.25,143.55,1,impossible_consumption,0.9631,0.378972,-0.5998,pending
ANO-001710,Burton PLC,JBS,JBS-LPG-036,lpg_van,2024-03-07,72.8,0.0,0.0,72.8,1,zero_gps_nonzero_fuel,0.8844,0.118664,-0.4332,pending
ANO-002072,Henderson-Bell,PPK,PPK-4WD-031,petrol_4wd,2024-06-16,40.4,240.9,39.8,0.6,1,duplicate_entry,0.8915,0.001584,-0.8288,resolved
ANO-001549,Taylor-Ball,CGQ,CGQ-MTR-003,petrol_bike,2024-04-10,33.8,120.4,5.68,28.12,1,negative_km,0.971,0.064564,-0.4864,pending
ANO-000578,Smith Holmes and Robinson,QNO,QNO-MTR-002,petrol_bike,2024-04-28,27.5,120.8,5.7,21.8,1,impossible_consumption,0.9511,0.050053,-0.566,pending
ANO-000771,Franklin Bibi and Lewis,IDW,IDW-MTR-046,petrol_bike,2024-06-15,49.0,0.0,0.0,49.0,1,zero_gps_nonzero_fuel,0.9783,0.112504,-0.5632,pending
ANO-001901,Carter-Payne,IUF,IUF-SUV-023,petrol_suv,2024-04-17,57.2,161.0,23.75,33.45,1,duplicate_entry,0.8606,0.077303,-0.7724,pending
ANO-001872,Taylor-Bartlett,GUJ,GUJ-4WD-042,petrol_4wd,2024-01-09,88.2,26.3,4.34,83.86,1,impossible_consumption,0.8234,0.22139,-0.7704,escalated
ANO-000240,Henderson-Bell,PPK,PPK-VAN-031,diesel_van,2024-05-12,27.8,72.8,9.02,18.78,1,impossible_consumption,0.8947,0.049579,-0.7675,escalated
ANO-000970,Shepherd-Holden,PYE,PYE-CNG-016,cng_van,2024-09-10,57.3,0.0,0.0,57.3,1,zero_gps_nonzero_fuel,0.8771,0.116892,-0.7396,pending
ANO-001731,Parry Gill and Jenkins,MSS,MSS-CAR-018,petrol_saloon,2024-04-24,60.0,184.2,17.82,42.18,1,fuel_type_mismatch,0.8421,0.097478,-0.4797,pending
ANO-000315,Shaw Ltd,FCJ,FCJ-CAR-036,petrol_saloon,2024-04-07,27.4,145.1,14.04,13.36,1,duplicate_entry,0.9788,0.030875,-0.4237,pending
ANO-001476,Archer Atkins and Goddard,TML,TML-BUS-019,diesel_bus,2024-11-10,33.8,45.0,9.56,24.24,1,duplicate_entry,0.9254,0.063994,-0.591,resolved
ANO-001560,Gibbs Byrne and White,TKR,TKR-CNG-025,cng_van,2024-10-04,72.2,0.0,0.0,72.2,1,zero_gps_nonzero_fuel,0.8883,0.147288,-0.7696,pending
ANO-001490,Taylor Parkin and Reid,TSN,TSN-4WD-004,petrol_4wd,2024-07-24,52.0,233.5,38.57,13.43,1,duplicate_entry,0.9843,0.035455,-0.8121,resolved
ANO-001520,Smith Holmes and Robinson,QNO,QNO-MTR-039,petrol_bike,2024-12-31,23.8,265.0,12.51,11.29,1,negative_km,0.8931,0.025922,-0.8246,resolved
ANO-000216,Martin-Jackson,JPG,JPG-BUS-012,diesel_bus,2024-10-12,170.0,218.7,46.45,123.55,1,excessive_idle,0.9678,0.326172,-0.5888,pending
ANO-000569,Rogers-James,AFC,AFC-SUV-034,petrol_suv,2024-06-29,26.8,58.8,8.67,18.13,1,duplicate_entry,0.8428,0.041899,-0.4919,pending
ANO-000644,Morgan and Sons,NQY,NQY-CAR-028,petrol_saloon,2024-06-22,57.1,0.0,0.0,57.1,1,zero_gps_nonzero_fuel,0.9658,0.131958,-0.4913,pending
ANO-001421,Smith Holmes and Robinson,QNO,QNO-CNG-030,cng_van,2024-08-13,61.3,0.0,0.0,61.3,1,zero_gps_nonzero_fuel,0.8727,0.125052,-0.4625,escalated
ANO-000331,Henderson-Bell,PPK,PPK-SUV-010,petrol_suv,2024-08-09,49.3,166.4,24.54,24.76,1,duplicate_entry,0.9092,0.05722,-0.6055,pending
ANO-001571,Lee Miller and Gray,YNV,YNV-MTR-022,petrol_bike,2024-03-05,38.8,273.3,12.9,25.9,1,impossible_consumption,0.9261,0.059467,-0.8116,pending
ANO-001413,Taylor-Bartlett,GUJ,GUJ-CNG-027,cng_van,2024-12-25,85.9,222.6,28.89,57.01,1,impossible_consumption,0.93,0.1163,-0.7184,pending
ANO-000047,Dawson Group,BKC,BKC-CAR-002,petrol_saloon,2024-01-03,76.4,0.0,0.0,76.4,1,zero_gps_nonzero_fuel,0.8775,0.17656,-0.4183,resolved
ANO-001141,Shaw Ltd,FCJ,FCJ-BUS-007,diesel_bus,2024-11-10,31.1,220.3,46.79,-15.69,1,duplicate_entry,0.9504,0.041422,-0.7406,pending
ANO-002171,Hale Day and Hudson,VWT,VWT-SUV-045,petrol_suv,2024-08-04,51.7,239.0,35.25,16.45,1,excessive_idle,0.8534,0.038016,-0.7463,pending
ANO-002208,Whittaker Rogers and Rogers,FAQ,FAQ-CNG-039,cng_van,2024-12-30,57.6,60.4,7.84,49.76,1,negative_km,0.9558,0.10151,-0.3874,pending
ANO-001668,Archer Atkins and Goddard,TML,TML-4WD-010,petrol_4wd,2024-01-22,13.2,11.1,1.83,11.37,1,negative_km,0.8226,0.030017,-0.5835,escalated
ANO-000968,Bell Harris and Walters,PPW,PPW-TRK-007,diesel_truck,2024-06-06,253.9,242.2,80.02,173.88,1,excessive_idle,0.8974,0.459043,-0.5336,pending
ANO-000252,Johnson Dixon and King,ADC,ADC-CNG-028,cng_van,2024-12-08,27.2,265.8,34.5,-7.3,1,fuel_type_mismatch,0.8291,0.014892,-0.7882,pending
ANO-000411,Jackson Baker and Wood,ITI,ITI-TRK-047,diesel_truck,2024-04-06,41.7,189.3,62.54,-20.84,1,negative_km,0.9112,0.055018,-0.843,escalated
ANO-000800,Taylor-Bartlett,GUJ,GUJ-LPG-009,lpg_van,2024-11-22,49.3,27.2,3.85,45.45,1,negative_km,0.8244,0.074084,-0.8487,pending
ANO-001514,White-Collins,XSE,XSE-CAR-018,petrol_saloon,2024-01-07,33.7,31.3,3.03,30.67,1,fuel_type_mismatch,0.9829,0.070879,-0.4709,escalated
ANO-000334,O'Sullivan PLC,ZTD,ZTD-TRK-039,diesel_truck,2024-06-25,41.1,141.0,46.59,-5.49,1,fuel_type_mismatch,0.9386,0.014494,-0.6587,pending
ANO-000855,Whittaker Rogers and Rogers,FAQ,FAQ-LPG-046,lpg_van,2024-10-26,83.0,275.1,38.95,44.05,1,over_capacity,0.9097,0.071801,-0.7339,pending
ANO-001740,Foster-Goddard,LJY,LJY-CNG-029,cng_van,2024-10-27,45.8,0.0,0.0,45.8,1,zero_gps_nonzero_fuel,0.8752,0.093432,-0.7486,resolved
ANO-001572,Foster-Goddard,LJY,LJY-LPG-030,lpg_van,2024-01-10,63.8,168.4,23.85,39.95,1,excessive_idle,0.9029,0.065118,-0.5269,resolved
ANO-001562,Greenwood-Parker,TRR,TRR-CNG-030,cng_van,2024-06-13,26.1,198.5,25.77,0.33,1,duplicate_entry,0.8498,0.000673,-0.4277,resolved
ANO-000823,Griffiths Pearson and Hall,VUH,VUH-SUV-048,petrol_suv,2024-09-13,87.0,16.5,2.43,84.57,1,over_capacity,0.9221,0.195441,-0.7225,resolved
ANO-002135,Dickinson Ltd,ZWK,ZWK-VAN-020,diesel_van,2024-02-09,85.6,103.1,12.77,72.83,1,over_capacity,0.9199,0.192271,-0.3855,pending
ANO-000375,Taylor-Ball,CGQ,CGQ-VAN-014,diesel_van,2024-07-29,47.5,283.7,35.15,12.35,1,duplicate_entry,0.9224,0.032604,-0.4568,resolved
ANO-000295,Smith Group,QBD,QBD-CAR-026,petrol_saloon,2024-05-29,50.8,81.6,7.9,42.9,1,duplicate_entry,0.985,0.099142,-0.8262,pending
ANO-001451,Bell Harris and Walters,PPW,PPW-MTR-032,petrol_bike,2024-06-10,14.2,264.6,12.49,1.71,1,excessive_idle,0.911,0.003926,-0.7186,escalated
ANO-000651,Butler-James,ZQM,ZQM-SUV-009,petrol_suv,2024-05-28,51.0,236.9,34.94,16.06,1,impossible_consumption,0.9206,0.037115,-0.4408,escalated
ANO-002264,Jones Inc,MJJ,MJJ-CAR-021,petrol_saloon,2024-10-31,50.4,129.3,12.51,37.89,1,negative_km,0.977,0.087563,-0.7358,resolved
ANO-000121,White-Collins,XSE,XSE-CAR-021,petrol_saloon,2024-04-15,57.2,71.2,6.89,50.31,1,over_capacity,0.9428,0.116266,-0.7801,pending
ANO-000697,Patel PLC,OXH,OXH-TRK-045,diesel_truck,2024-12-11,37.1,154.5,51.05,-13.95,1,negative_km,0.8571,0.036828,-0.6495,pending
ANO-000933,Davies Griffin and Clarke,ESU,ESU-CAR-016,petrol_saloon,2024-04-12,43.0,204.2,19.76,23.24,1,fuel_type_mismatch,0.8542,0.053708,-0.67,pending
ANO-002120,Foster-Goddard,LJY,LJY-CNG-014,cng_van,2024-09-06,40.1,68.4,8.88,31.22,1,negative_km,0.9202,0.063689,-0.4089,escalated
ANO-001055,Davies Griffin and Clarke,ESU,ESU-4WD-033,petrol_4wd,2024-11-01,72.9,196.1,32.4,40.5,1,impossible_consumption,0.8717,0.10692,-0.6436,pending
ANO-000284,Smith Holmes and Robinson,QNO,QNO-SUV-034,petrol_suv,2024-12-16,46.1,0.0,0.0,46.1,1,zero_gps_nonzero_fuel,0.9335,0.106537,-0.6799,resolved
ANO-000984,Wood Ford and Smith,DFH,DFH-MTR-025,petrol_bike,2024-10-07,21.5,39.1,1.85,19.65,1,over_capacity,0.8736,0.045116,-0.5366,pending
ANO-001309,Carter-Payne,IUF,IUF-VAN-041,diesel_van,2024-07-31,61.5,235.1,29.13,32.37,1,excessive_idle,0.9274,0.085457,-0.6685,pending
ANO-001198,Davies Griffin and Clarke,ESU,ESU-SUV-007,petrol_suv,2024-05-08,65.4,237.8,35.08,30.32,1,excessive_idle,0.848,0.070069,-0.5101,pending
ANO-000602,Rogers-James,AFC,AFC-LPG-020,lpg_van,2024-03-28,44.1,0.0,0.0,44.1,1,zero_gps_nonzero_fuel,0.8604,0.071883,-0.4231,resolved
ANO-001852,Taylor-Ball,CGQ,CGQ-VAN-019,diesel_van,2024-03-14,46.1,140.2,17.37,28.73,1,fuel_type_mismatch,0.9138,0.075847,-0.4241,pending
ANO-000139,Morgan and Sons,NQY,NQY-LPG-017,lpg_van,2024-07-28,63.2,66.6,9.43,53.77,1,excessive_idle,0.8369,0.087645,-0.4152,resolved
ANO-000645,Bell Harris and Walters,PPW,PPW-4WD-038,petrol_4wd,2024-01-05,34.2,157.8,26.07,8.13,1,impossible_consumption,0.9576,0.021463,-0.7119,pending
ANO-000864,Phillips-Phillips,OXF,OXF-MTR-026,petrol_bike,2024-11-19,17.7,242.9,11.46,6.24,1,over_capacity,0.9321,0.014327,-0.7399,pending
ANO-002204,Jones Carter and Carr,UFG,UFG-LPG-013,lpg_van,2024-11-05,64.1,134.4,19.03,45.07,1,excessive_idle,0.8801,0.073464,-0.619,pending
ANO-000990,Burton PLC,JBS,JBS-SUV-005,petrol_suv,2024-02-11,39.2,0.0,0.0,39.2,1,zero_gps_nonzero_fuel,0.8791,0.090591,-0.4453,resolved
ANO-000213,Greenwood-Parker,TRR,TRR-BUS-048,diesel_bus,2024-02-23,70.0,0.0,0.0,70.0,1,zero_gps_nonzero_fuel,0.9538,0.1848,-0.5054,escalated
ANO-002303,Brown Ltd,ECS,ECS-CNG-024,cng_van,2024-02-24,60.1,253.5,32.9,27.2,1,excessive_idle,0.8677,0.055488,-0.5872,pending
ANO-001304,Butler-James,ZQM,ZQM-VAN-012,diesel_van,2024-08-02,53.5,194.9,24.15,29.35,1,negative_km,0.9743,0.077484,-0.3691,pending
ANO-000567,Walsh-Brown,LZS,LZS-4WD-042,petrol_4wd,2024-11-21,44.6,272.5,45.02,-0.42,1,duplicate_entry,0.8298,0.001109,-0.4377,pending
ANO-000742,Jackson Baker and Wood,ITI,ITI-MTR-019,petrol_bike,2024-03-30,21.8,274.6,12.96,8.84,1,impossible_consumption,0.9022,0.020297,-0.7677,resolved
ANO-000688,Howells Daniels and Talbot,XJS,XJS-LPG-007,lpg_van,2024-07-09,59.2,205.4,29.08,30.12,1,excessive_idle,0.9631,0.049096,-0.5987,pending
ANO-001791,Greenwood-Parker,TRR,TRR-LPG-017,lpg_van,2024-03-31,55.7,86.1,12.19,43.51,1,excessive_idle,0.848,0.070921,-0.7856,escalated
ANO-001789,O'Connor Inc,APN,APN-SUV-034,petrol_suv,2024-01-13,118.2,148.5,21.9,96.3,1,impossible_consumption,0.9334,0.222549,-0.7282,escalated
ANO-001904,Jackson Baker and Wood,ITI,ITI-4WD-003,petrol_4wd,2024-08-18,22.6,0.0,0.0,22.6,1,zero_gps_nonzero_fuel,0.9794,0.059664,-0.7276,pending
ANO-001511,Howells Daniels and Talbot,XJS,XJS-TRK-020,diesel_truck,2024-10-25,64.4,49.8,16.45,47.95,1,impossible_consumption,0.9649,0.126588,-0.4258,escalated
ANO-001885,Ward Smith and Clarke,BGC,BGC-CNG-004,cng_van,2024-05-14,50.9,100.8,13.08,37.82,1,impossible_consumption,0.8647,0.077153,-0.3743,resolved
ANO-001547,Jones Stanley and Hughes,SZS,SZS-SUV-008,petrol_suv,2024-07-06,50.5,255.7,37.72,12.78,1,excessive_idle,0.8548,0.029535,-0.619,escalated
ANO-002106,Ward Smith and Clarke,BGC,BGC-LPG-010,lpg_van,2024-04-06,69.6,0.0,0.0,69.6,1,zero_gps_nonzero_fuel,0.9225,0.113448,-0.4047,resolved
ANO-000257,Parry Bates and Adams,HDQ,HDQ-BUS-010,diesel_bus,2024-01-26,47.4,133.9,28.44,18.96,1,duplicate_entry,0.8362,0.050054,-0.3919,pending
ANO-002190,Johnson Dixon and King,ADC,ADC-4WD-038,petrol_4wd,2024-03-02,50.6,104.0,17.18,33.42,1,duplicate_entry,0.8573,0.088229,-0.6941,pending
ANO-000495,Henderson-Bell,PPK,PPK-SUV-008,petrol_suv,2024-03-15,130.0,32.0,4.72,125.28,1,impossible_consumption,0.9011,0.289522,-0.7381,resolved
ANO-000452,Smith Group,QBD,QBD-LPG-038,lpg_van,2024-09-23,35.1,59.6,8.44,26.66,1,fuel_type_mismatch,0.8355,0.043456,-0.6854,resolved
ANO-001846,Wood Ford and Smith,DFH,DFH-BUS-037,diesel_bus,2024-04-10,43.4,0.0,0.0,43.4,1,zero_gps_nonzero_fuel,0.9581,0.114576,-0.6085,pending
ANO-001449,Lee Miller and Gray,YNV,YNV-CAR-029,petrol_saloon,2024-11-15,23.0,274.2,26.53,-3.53,1,fuel_type_mismatch,0.9337,0.008158,-0.6011,pending
ANO-000691,Davies-Kennedy,DAB,DAB-MTR-015,petrol_bike,2024-04-28,18.3,141.7,6.69,11.61,1,fuel_type_mismatch,0.8428,0.026657,-0.3927,pending
ANO-000192,Jones Stanley and Hughes,SZS,SZS-SUV-025,petrol_suv,2024-05-30,25.3,237.0,34.96,-9.66,1,duplicate_entry,0.9636,0.022325,-0.6092,pending
ANO-001670,Jones Carter and Carr,UFG,UFG-MTR-047,petrol_bike,2024-02-25,17.6,190.9,9.01,8.59,1,fuel_type_mismatch,0.8644,0.019723,-0.5959,pending
ANO-001806,O'Connor Inc,APN,APN-BUS-019,diesel_bus,2024-08-05,89.7,260.3,55.29,34.41,1,impossible_consumption,0.8766,0.090842,-0.4195,pending
ANO-000511,Parry Gill and Jenkins,MSS,MSS-BUS-022,diesel_bus,2024-05-12,27.9,0.0,0.0,27.9,1,zero_gps_nonzero_fuel,0.967,0.073656,-0.5161,resolved
ANO-002403,O'Sullivan PLC,ZTD,ZTD-MTR-021,petrol_bike,2024-09-15,12.0,85.6,4.04,7.96,1,excessive_idle,0.8783,0.018276,-0.8487,pending
ANO-002102,Foster-Goddard,LJY,LJY-CNG-023,cng_van,2024-02-05,61.2,107.1,13.9,47.3,1,excessive_idle,0.9141,0.096492,-0.6744,resolved
ANO-001035,Greenwood-Parker,TRR,TRR-SUV-036,petrol_suv,2024-10-25,50.4,126.2,18.61,31.79,1,excessive_idle,0.9434,0.073466,-0.6221,escalated
ANO-001295,Carter-Payne,IUF,IUF-MTR-026,petrol_bike,2024-03-19,52.8,23.3,1.1,51.7,1,fuel_type_mismatch,0.8605,0.118703,-0.4313,pending
ANO-000174,Shaw Ltd,FCJ,FCJ-SUV-025,petrol_suv,2024-06-26,67.5,0.0,0.0,67.5,1,zero_gps_nonzero_fuel,0.8445,0.155993,-0.7533,resolved
ANO-001357,Parry Gill and Jenkins,MSS,MSS-TRK-043,diesel_truck,2024-07-10,359.9,75.8,25.04,334.86,1,over_capacity,0.8862,0.88403,-0.7605,pending
ANO-001899,Davies-Kennedy,DAB,DAB-CAR-010,petrol_saloon,2024-05-04,60.2,119.7,11.58,48.62,1,over_capacity,0.839,0.112361,-0.4543,resolved
ANO-001610,Cross-Thomas,EHK,EHK-4WD-049,petrol_4wd,2024-08-19,51.0,96.0,15.86,35.14,1,fuel_type_mismatch,0.9856,0.09277,-0.668,pending
ANO-001187,Smith Holmes and Robinson,QNO,QNO-CNG-040,cng_van,2024-04-28,98.4,299.2,38.84,59.56,1,over_capacity,0.9873,0.121502,-0.844,pending
ANO-000427,Smith Holmes and Robinson,QNO,QNO-MTR-031,petrol_bike,2024-10-16,16.6,76.4,3.61,12.99,1,over_capacity,0.9146,0.029825,-0.803,escalated
ANO-000782,Dawson Group,BKC,BKC-VAN-030,diesel_van,2024-08-28,48.7,159.8,19.8,28.9,1,negative_km,0.8813,0.076296,-0.674,pending
ANO-001856,Shaw Ltd,FCJ,FCJ-LPG-002,lpg_van,2024-12-20,48.6,158.1,22.39,26.21,1,fuel_type_mismatch,0.9306,0.042722,-0.3705,pending
ANO-002075,Bennett-Evans,RPT,RPT-CNG-028,cng_van,2024-06-19,39.3,120.3,15.61,23.69,1,fuel_type_mismatch,0.8874,0.048328,-0.8419,pending
ANO-000313,King-Bryant,IJP,IJP-LPG-047,lpg_van,2024-12-25,61.0,182.3,25.81,35.19,1,excessive_idle,0.86,0.05736,-0.656,pending
ANO-000647,Taylor-Ball,CGQ,CGQ-MTR-032,petrol_bike,2024-06-27,39.2,210.7,9.95,29.25,1,negative_km,0.9399,0.067158,-0.6698,resolved
ANO-002365,Ward Smith and Clarke,BGC,BGC-4WD-013,petrol_4wd,2024-08-31,34.9,144.1,23.81,11.09,1,fuel_type_mismatch,0.8398,0.029278,-0.6266,pending
ANO-002399,Cross-Thomas,EHK,EHK-TRK-048,diesel_truck,2024-04-23,19.6,91.3,30.17,-10.57,1,negative_km,0.8893,0.027905,-0.7295,pending
ANO-002077,Archer Atkins and Goddard,TML,TML-CAR-041,petrol_saloon,2024-05-21,22.7,184.2,17.82,4.88,1,fuel_type_mismatch,0.8994,0.011278,-0.5284,pending
ANO-001131,Dawson Group,BKC,BKC-CAR-034,petrol_saloon,2024-03-18,71.2,264.3,25.57,45.63,1,impossible_consumption,0.9131,0.105451,-0.4904,escalated
ANO-000764,James Hale and Shepherd,QSC,QSC-CAR-049,petrol_saloon,2024-07-17,31.2,132.4,12.81,18.39,1,negative_km,0.9766,0.042499,-0.6646,pending
ANO-001876,Howells Daniels and Talbot,XJS,XJS-CAR-023,petrol_saloon,2024-02-12,36.4,161.8,15.66,20.74,1,duplicate_entry,0.8254,0.04793,-0.7963,pending
ANO-000450,Burton PLC,JBS,JBS-SUV-017,petrol_suv,2024-07-17,31.4,270.3,39.87,-8.47,1,fuel_type_mismatch,0.88,0.019575,-0.5248,pending
ANO-000636,Parry Bates and Adams,HDQ,HDQ-CNG-035,cng_van,2024-04-03,34.5,176.4,22.9,11.6,1,negative_km,0.9789,0.023664,-0.4924,pending
ANO-001634,Jones Stanley and Hughes,SZS,SZS-TRK-020,diesel_truck,2024-11-07,40.8,123.4,40.77,0.03,1,duplicate_entry,0.9545,7.9e-05,-0.4862,pending
ANO-001743,Ward Smith and Clarke,BGC,BGC-BUS-016,diesel_bus,2024-06-02,80.0,0.0,0.0,80.0,1,zero_gps_nonzero_fuel,0.9757,0.2112,-0.4173,escalated
ANO-001376,Thompson Green and Lowe,ICD,ICD-BUS-008,diesel_bus,2024-03-17,56.7,139.3,29.59,27.11,1,fuel_type_mismatch,0.9706,0.07157,-0.3917,escalated
ANO-000497,Shaw Ltd,FCJ,FCJ-BUS-025,diesel_bus,2024-11-30,43.2,0.0,0.0,43.2,1,zero_gps_nonzero_fuel,0.9413,0.114048,-0.8243,resolved
ANO-001200,Griffiths Pearson and Hall,VUH,VUH-MTR-004,petrol_bike,2024-03-06,14.2,217.9,10.28,3.92,1,excessive_idle,0.9404,0.009,-0.7916,pending
ANO-001068,Archer Atkins and Goddard,TML,TML-TRK-034,diesel_truck,2024-02-17,210.7,242.4,80.09,130.61,1,excessive_idle,0.908,0.34481,-0.4136,resolved
ANO-001378,Carter-Payne,IUF,IUF-LPG-015,lpg_van,2024-08-14,55.6,133.6,18.92,36.68,1,fuel_type_mismatch,0.886,0.059788,-0.4846,pending
ANO-002057,Brown Ltd,ECS,ECS-MTR-013,petrol_bike,2024-04-18,10.8,267.6,12.63,-1.83,1,impossible_consumption,0.8581,0.004201,-0.7019,resolved
ANO-002415,Howells Daniels and Talbot,XJS,XJS-TRK-043,diesel_truck,2024-07-22,20.8,0.0,0.0,20.8,1,zero_gps_nonzero_fuel,0.8843,0.054912,-0.7522,resolved
ANO-001739,Morgan and Sons,NQY,NQY-4WD-045,petrol_4wd,2024-07-14,47.2,128.9,21.29,25.91,1,duplicate_entry,0.8333,0.068402,-0.3644,pending
ANO-001000,Rogers-James,AFC,AFC-SUV-021,petrol_suv,2024-03-27,59.1,122.8,18.11,40.99,1,negative_km,0.961,0.094728,-0.7818,pending
ANO-000604,Davies-Kennedy,DAB,DAB-BUS-036,diesel_bus,2024-07-16,23.0,284.6,60.45,-37.45,1,negative_km,0.824,0.098868,-0.3898,resolved
ANO-000727,Ward Smith and Clarke,BGC,BGC-BUS-038,diesel_bus,2024-08-27,60.3,0.0,0.0,60.3,1,zero_gps_nonzero_fuel,0.8322,0.159192,-0.8261,resolved
ANO-000184,Jones-Payne,JKJ,JKJ-CNG-043,cng_van,2024-02-08,15.2,13.1,1.7,13.5,1,fuel_type_mismatch,0.9778,0.02754,-0.566,pending
ANO-000741,Howells Daniels and Talbot,XJS,XJS-4WD-038,petrol_4wd,2024-11-15,108.4,138.9,22.95,85.45,1,over_capacity,0.8543,0.225588,-0.3731,pending
ANO-001435,Rogers-James,AFC,AFC-TRK-045,diesel_truck,2024-11-27,380.4,230.2,76.06,304.34,1,over_capacity,0.8319,0.803458,-0.5361,resolved
ANO-001429,Jones Stanley and Hughes,SZS,SZS-MTR-015,petrol_bike,2024-10-25,10.7,56.4,2.66,8.04,1,excessive_idle,0.9527,0.01846,-0.5303,escalated
ANO-000394,Carter-Payne,IUF,IUF-BUS-009,diesel_bus,2024-06-14,179.6,189.3,40.21,139.39,1,excessive_idle,0.9523,0.36799,-0.4906,pending
ANO-000668,Moore-Parry,FNM,FNM-CNG-027,cng_van,2024-02-03,49.9,298.8,38.78,11.12,1,excessive_idle,0.9414,0.022685,-0.619,resolved
ANO-000587,Johnson Dixon and King,ADC,ADC-CNG-014,cng_van,2024-02-02,75.9,141.9,18.42,57.48,1,impossible_consumption,0.8641,0.117259,-0.4013,pending
ANO-000814,Shepherd-Holden,PYE,PYE-SUV-031,petrol_suv,2024-05-13,85.9,70.6,10.41,75.49,1,over_capacity,0.8888,0.174457,-0.7693,pending
ANO-000847,Martin-Jackson,JPG,JPG-LPG-038,lpg_van,2024-01-03,65.0,135.8,19.23,45.77,1,excessive_idle,0.8845,0.074605,-0.3526,pending
ANO-000711,Thompson Green and Lowe,ICD,ICD-MTR-003,petrol_bike,2024-03-09,12.7,146.8,6.93,5.77,1,excessive_idle,0.9875,0.013248,-0.5691,resolved
