sim_id,ev_mandate_pct,fuel_economy_std_pct,remote_work_pct,sector_baseline_tco2e,projected_reduction_tco2e,projected_total_tco2e,reduction_pct,ndc_2025_target,ndc_gap_tco2e,ndc_met,label_ndc_met
SIM-002064,41.1,23.0,5.9,218000,33784.0,184216.0,15.5,200000,0.0,1,yes
SIM-000867,30.4,48.0,54.0,218000,44930.6,173069.4,20.61,200000,0.0,1,yes
SIM-002492,30.8,32.3,2.7,218000,29756.3,188243.7,13.65,200000,0.0,1,yes
SIM-000423,32.6,35.2,33.0,218000,38384.5,179615.5,17.61,200000,0.0,1,yes
SIM-000024,43.0,11.1,51.3,218000,39424.1,178575.9,18.08,200000,0.0,1,yes
SIM-002202,61.1,29.7,47.1,218000,55559.8,162440.2,25.49,200000,0.0,1,yes
SIM-001905,51.8,49.1,54.5,218000,58587.4,159412.6,26.87,200000,0.0,1,yes
SIM-001262,57.5,28.1,44.9,218000,52423.7,165576.3,24.05,200000,0.0,1,yes
SIM-001278,75.2,18.7,34.9,218000,58272.1,159727.9,26.73,200000,0.0,1,yes
SIM-001352,74.5,47.9,33.7,218000,67185.6,150814.4,30.82,200000,0.0,1,yes
SIM-000169,51.5,25.7,27.7,218000,44718.8,173281.2,20.51,200000,0.0,1,yes
SIM-000132,94.8,4.8,35.4,218000,67043.1,150956.9,30.75,200000,0.0,1,yes
SIM-000551,64.5,11.7,27.9,218000,47965.7,170034.3,22.0,200000,0.0,1,yes
SIM-000011,15.4,2.5,33.9,218000,16636.2,201363.8,7.63,200000,1363.8,0,no
SIM-000191,9.7,26.5,23.2,218000,18829.5,199170.5,8.64,200000,0.0,1,yes
SIM-000591,63.2,36.9,44.9,218000,59807.0,158193.0,27.43,200000,0.0,1,yes
SIM-001963,71.3,0.9,51.2,218000,54284.6,163715.4,24.9,200000,0.0,1,yes
SIM-002353,34.0,11.3,35.9,218000,31531.1,186468.9,14.46,200000,0.0,1,yes
SIM-001245,83.6,32.5,22.2,218000,65921.2,152078.8,30.24,200000,0.0,1,yes
SIM-000111,16.9,3.1,4.0,218000,12270.2,205729.8,5.63,200000,5729.8,0,no
SIM-001036,0.8,7.9,58.3,218000,13945.2,204054.8,6.4,200000,4054.8,0,no
SIM-001242,75.5,39.7,55.9,218000,70718.7,147281.3,32.44,200000,0.0,1,yes
SIM-002302,96.3,44.1,36.3,218000,80121.2,137878.8,36.75,200000,0.0,1,yes
SIM-001781,4.5,46.3,20.2,218000,21394.7,196605.3,9.81,200000,0.0,1,yes
SIM-000722,10.8,5.2,43.7,218000,17349.1,200650.9,7.96,200000,650.9,0,no
SIM-002088,28.1,8.7,48.7,218000,29292.2,188707.8,13.44,200000,0.0,1,yes
SIM-000301,47.1,20.7,16.6,218000,38972.2,179027.8,17.88,200000,0.0,1,yes
SIM-001431,56.2,39.7,17.6,218000,51226.5,166773.5,23.5,200000,0.0,1,yes
SIM-000796,62.3,13.8,33.7,218000,49903.3,168096.7,22.89,200000,0.0,1,yes
SIM-001524,21.2,40.1,58.1,218000,37760.3,180239.7,17.32,200000,0.0,1,yes
SIM-001818,41.1,7.0,55.1,218000,37921.8,180078.2,17.4,200000,0.0,1,yes
SIM-001071,54.1,44.8,41.8,218000,55610.0,162390.0,25.51,200000,0.0,1,yes
SIM-000222,88.4,6.7,48.5,218000,66308.9,151691.1,30.42,200000,0.0,1,yes
SIM-000865,48.6,5.9,3.3,218000,32230.1,185769.9,14.78,200000,0.0,1,yes
SIM-000731,42.8,49.6,12.9,218000,45498.5,172501.5,20.87,200000,0.0,1,yes
SIM-002417,87.0,27.2,31.2,218000,68439.1,149560.9,31.39,200000,0.0,1,yes
SIM-001539,89.2,34.6,1.9,218000,66186.1,151813.9,30.36,200000,0.0,1,yes
SIM-000799,20.0,28.6,15.6,218000,25331.4,192668.6,11.62,200000,0.0,1,yes
SIM-002145,28.7,6.5,53.2,218000,29535.3,188464.7,13.55,200000,0.0,1,yes
SIM-000051,41.9,42.2,8.2,218000,40786.8,177213.2,18.71,200000,0.0,1,yes
SIM-002178,94.8,6.8,14.9,218000,63696.2,154303.8,29.22,200000,0.0,1,yes
SIM-000590,64.7,19.9,46.3,218000,55793.8,162206.2,25.59,200000,0.0,1,yes
SIM-002332,58.1,23.2,18.2,218000,47117.1,170882.9,21.61,200000,0.0,1,yes
SIM-000185,45.5,26.5,6.0,218000,37924.3,180075.7,17.4,200000,0.0,1,yes
SIM-000859,75.4,1.6,44.2,218000,55723.6,162276.4,25.56,200000,0.0,1,yes
SIM-001239,15.6,27.7,28.5,218000,24894.4,193105.6,11.42,200000,0.0,1,yes
SIM-001816,6.5,3.9,3.1,218000,5419.8,212580.2,2.49,200000,12580.2,0,no
SIM-000069,77.5,32.0,15.5,218000,60938.3,157061.7,27.95,200000,0.0,1,yes
SIM-000166,50.6,35.4,59.8,218000,54217.2,163782.8,24.87,200000,0.0,1,yes
SIM-002039,35.7,32.1,52.4,218000,43106.1,174893.9,19.77,200000,0.0,1,yes
SIM-000492,94.0,21.0,53.6,218000,75547.6,142452.4,34.65,200000,0.0,1,yes
SIM-001777,14.0,20.8,12.9,218000,17873.9,200126.1,8.2,200000,126.1,0,no
SIM-001624,88.1,33.8,28.3,218000,71162.6,146837.4,32.64,200000,0.0,1,yes
SIM-001007,59.2,1.3,45.0,218000,45045.4,172954.6,20.66,200000,0.0,1,yes
SIM-001878,15.9,4.6,14.3,218000,13464.8,204535.2,6.18,200000,4535.2,0,no
SIM-000615,20.1,10.5,57.6,218000,26432.5,191567.5,12.12,200000,0.0,1,yes
SIM-002045,75.3,35.6,58.8,218000,69893.1,148106.9,32.06,200000,0.0,1,yes
SIM-001914,6.0,7.8,21.1,218000,10825.4,207174.6,4.97,200000,7174.6,0,no
SIM-001066,91.0,33.5,40.1,218000,74070.1,143929.9,33.98,200000,0.0,1,yes
SIM-002252,57.7,35.1,18.1,218000,50524.3,167475.7,23.18,200000,0.0,1,yes
SIM-000546,20.3,29.6,1.8,218000,23079.7,194920.3,10.59,200000,0.0,1,yes
SIM-001991,43.2,30.1,2.2,218000,37069.8,180930.2,17.0,200000,0.0,1,yes
SIM-002079,83.6,9.4,23.6,218000,59119.1,158880.9,27.12,200000,0.0,1,yes
SIM-002164,80.0,40.9,48.5,218000,71200.7,146799.3,32.66,200000,0.0,1,yes
SIM-001755,73.2,32.1,40.8,218000,63666.6,154333.4,29.2,200000,0.0,1,yes
SIM-000225,60.2,43.7,20.6,218000,55076.2,162923.8,25.26,200000,0.0,1,yes
SIM-000499,39.0,36.8,29.1,218000,42141.0,175859.0,19.33,200000,0.0,1,yes
SIM-001312,43.5,25.6,45.5,218000,43912.7,174087.3,20.14,200000,0.0,1,yes
SIM-000584,35.2,21.2,31.2,218000,34299.6,183700.4,15.73,200000,0.0,1,yes
SIM-001742,72.9,19.4,3.4,218000,52049.2,165950.8,23.88,200000,0.0,1,yes
SIM-002217,11.4,3.6,38.7,218000,16171.3,201828.7,7.42,200000,1828.7,0,no
SIM-001085,80.0,48.7,53.0,218000,75890.0,142110.0,34.81,200000,0.0,1,yes
SIM-000362,25.8,25.0,53.7,218000,35054.0,182946.0,16.08,200000,0.0,1,yes
SIM-001399,87.4,3.4,46.3,218000,63714.0,154286.0,29.23,200000,0.0,1,yes
SIM-002395,6.2,29.5,21.4,218000,18095.2,199904.8,8.3,200000,0.0,1,yes
SIM-002258,97.2,20.9,44.8,218000,74480.5,143519.5,34.17,200000,0.0,1,yes
SIM-001095,30.6,8.0,41.8,218000,29362.3,188637.7,13.47,200000,0.0,1,yes
SIM-001203,12.9,30.4,46.3,218000,27081.4,190918.6,12.42,200000,0.0,1,yes
SIM-000207,87.6,16.8,8.8,218000,60234.1,157765.9,27.63,200000,0.0,1,yes
SIM-000913,42.7,16.0,18.4,218000,35088.7,182911.3,16.1,200000,0.0,1,yes
SIM-000627,5.4,2.0,11.4,218000,5483.2,212516.8,2.52,200000,12516.8,0,no
SIM-000077,18.5,33.5,36.1,218000,29830.9,188169.1,13.68,200000,0.0,1,yes
SIM-001896,36.2,34.6,16.1,218000,36885.6,181114.4,16.92,200000,0.0,1,yes
SIM-000438,32.8,25.6,45.5,218000,37273.5,180726.5,17.1,200000,0.0,1,yes
SIM-001182,6.4,34.5,4.8,218000,15838.9,202161.1,7.27,200000,2161.1,0,no
SIM-001108,9.9,36.3,30.9,218000,23669.8,194330.2,10.86,200000,0.0,1,yes
SIM-000556,84.3,6.4,14.3,218000,56764.5,161235.5,26.04,200000,0.0,1,yes
SIM-002048,3.5,31.0,46.7,218000,22180.8,195819.2,10.17,200000,0.0,1,yes
SIM-001692,66.2,19.3,40.9,218000,55204.1,162795.9,25.32,200000,0.0,1,yes
SIM-000813,32.4,12.1,41.6,218000,32347.6,185652.4,14.84,200000,0.0,1,yes
SIM-000699,80.7,46.8,7.2,218000,66058.4,151941.6,30.3,200000,0.0,1,yes
SIM-000264,27.2,27.7,53.4,218000,35914.6,182085.4,16.47,200000,0.0,1,yes
SIM-001351,68.3,8.4,32.7,218000,50446.9,167553.1,23.14,200000,0.0,1,yes
SIM-001556,68.5,41.4,21.7,218000,59464.4,158535.6,27.28,200000,0.0,1,yes
SIM-001348,86.7,9.8,2.2,218000,56328.8,161671.2,25.84,200000,0.0,1,yes
SIM-000730,44.7,6.5,35.3,218000,37110.1,180889.9,17.02,200000,0.0,1,yes
SIM-001992,87.7,1.2,15.5,218000,57215.5,160784.5,26.25,200000,0.0,1,yes
SIM-000881,39.8,31.0,4.7,218000,35706.1,182293.9,16.38,200000,0.0,1,yes
SIM-001140,70.4,21.1,35.3,218000,57220.3,160779.7,26.25,200000,0.0,1,yes
SIM-000307,90.4,27.3,58.9,218000,75172.0,142828.0,34.48,200000,0.0,1,yes
SIM-001017,33.2,34.8,34.9,218000,37744.5,180255.5,17.31,200000,0.0,1,yes
SIM-001652,12.5,38.5,33.4,218000,27085.4,190914.6,12.42,200000,0.0,1,yes
SIM-002182,80.6,26.5,29.5,218000,64389.6,153610.4,29.54,200000,0.0,1,yes
SIM-000955,1.5,26.0,52.2,218000,19901.2,198098.8,9.13,200000,0.0,1,yes
SIM-001996,70.7,33.6,57.9,218000,66166.6,151833.4,30.35,200000,0.0,1,yes
SIM-000792,13.3,16.0,4.6,218000,14342.6,203657.4,6.58,200000,3657.4,0,no
SIM-000735,60.8,9.5,19.0,218000,43569.9,174430.1,19.99,200000,0.0,1,yes
SIM-000683,54.8,35.4,47.1,218000,54955.7,163044.3,25.21,200000,0.0,1,yes
SIM-001689,49.3,30.7,26.7,218000,45039.5,172960.5,20.66,200000,0.0,1,yes
SIM-000278,36.1,12.1,45.1,218000,35029.6,182970.4,16.07,200000,0.0,1,yes
SIM-002305,27.8,21.6,23.1,218000,29017.4,188982.6,13.31,200000,0.0,1,yes
SIM-000934,7.2,35.9,44.8,218000,25607.2,192392.8,11.75,200000,0.0,1,yes
SIM-002346,0.6,46.4,59.7,218000,26929.4,191070.6,12.35,200000,0.0,1,yes
SIM-000863,79.7,5.8,21.6,218000,54950.3,163049.7,25.21,200000,0.0,1,yes
SIM-001600,71.5,18.8,35.0,218000,56467.2,161532.8,25.9,200000,0.0,1,yes
SIM-002445,9.7,48.9,18.3,218000,25526.8,192473.2,11.71,200000,0.0,1,yes
SIM-000899,82.1,49.2,44.3,218000,74812.5,143187.5,34.32,200000,0.0,1,yes
SIM-001745,22.1,49.1,41.3,218000,37407.9,180592.1,17.16,200000,0.0,1,yes
SIM-001147,72.9,32.3,38.8,218000,62086.6,155913.4,28.48,200000,0.0,1,yes
SIM-000201,22.8,5.6,30.5,218000,22449.3,195550.7,10.3,200000,0.0,1,yes
SIM-000791,37.9,30.6,43.7,218000,41212.6,176787.4,18.9,200000,0.0,1,yes
SIM-001455,6.8,48.9,30.6,218000,25673.3,192326.7,11.78,200000,0.0,1,yes
SIM-001535,52.0,8.4,3.0,218000,34997.3,183002.7,16.05,200000,0.0,1,yes
SIM-001564,62.3,23.1,14.1,218000,48605.6,169394.4,22.3,200000,0.0,1,yes
SIM-002229,45.3,37.1,33.6,218000,46744.3,171255.7,21.44,200000,0.0,1,yes
SIM-001764,85.0,13.4,48.8,218000,65082.1,152917.9,29.85,200000,0.0,1,yes
SIM-002440,9.6,41.3,48.9,218000,28396.2,189603.8,13.03,200000,0.0,1,yes
SIM-000195,27.5,47.5,57.7,218000,42996.6,175003.4,19.72,200000,0.0,1,yes
SIM-000056,41.7,26.7,18.3,218000,37435.0,180565.0,17.17,200000,0.0,1,yes
SIM-002017,89.1,26.6,53.7,218000,73608.4,144391.6,33.77,200000,0.0,1,yes
SIM-001209,83.6,8.0,42.8,218000,62169.8,155830.2,28.52,200000,0.0,1,yes
SIM-001181,48.1,44.4,57.0,218000,54532.4,163467.6,25.01,200000,0.0,1,yes
SIM-000740,26.8,1.1,52.9,218000,26949.0,191051.0,12.36,200000,0.0,1,yes
SIM-000483,31.1,20.2,2.5,218000,25621.5,192378.5,11.75,200000,0.0,1,yes
SIM-000949,98.9,46.7,17.4,218000,79214.4,138785.6,36.34,200000,0.0,1,yes
SIM-000550,82.5,37.2,43.3,218000,71425.5,146574.5,32.76,200000,0.0,1,yes
SIM-002484,26.8,44.5,14.0,218000,33788.4,184211.6,15.5,200000,0.0,1,yes
SIM-000021,95.9,22.0,26.4,218000,70208.0,147792.0,32.21,200000,0.0,1,yes
SIM-000784,24.3,45.1,3.5,218000,30596.0,187404.0,14.03,200000,0.0,1,yes
SIM-000261,11.8,31.8,17.9,218000,20625.1,197374.9,9.46,200000,0.0,1,yes
SIM-001468,62.2,45.3,42.6,218000,61559.6,156440.4,28.24,200000,0.0,1,yes
SIM-000660,11.0,32.0,15.0,218000,19925.9,198074.1,9.14,200000,0.0,1,yes
SIM-001759,48.2,15.7,2.7,218000,35253.2,182746.8,16.17,200000,0.0,1,yes
SIM-000419,47.7,44.9,13.9,218000,45727.2,172272.8,20.98,200000,0.0,1,yes
SIM-000036,66.9,25.8,6.5,218000,51017.3,166982.7,23.4,200000,0.0,1,yes
SIM-000286,60.6,13.7,20.2,218000,44822.7,173177.3,20.56,200000,0.0,1,yes
SIM-001729,54.1,14.4,38.9,218000,45515.4,172484.6,20.88,200000,0.0,1,yes
SIM-000678,6.9,41.6,15.8,218000,20144.1,197855.9,9.24,200000,0.0,1,yes
SIM-000583,80.9,20.7,5.1,218000,57596.1,160403.9,26.42,200000,0.0,1,yes
SIM-001756,38.9,22.1,44.6,218000,40487.7,177512.3,18.57,200000,0.0,1,yes
SIM-000656,29.5,5.0,51.3,218000,29828.7,188171.3,13.68,200000,0.0,1,yes
SIM-002485,62.9,46.8,58.3,218000,64862.5,153137.5,29.75,200000,0.0,1,yes
SIM-002263,76.1,38.4,28.5,218000,64879.6,153120.4,29.76,200000,0.0,1,yes
SIM-000310,24.0,41.2,34.1,218000,35084.4,182915.6,16.09,200000,0.0,1,yes
SIM-000586,60.5,14.9,54.8,218000,52258.2,165741.8,23.97,200000,0.0,1,yes
SIM-001532,52.2,8.5,1.1,218000,35023.3,182976.7,16.07,200000,0.0,1,yes
SIM-001091,61.4,6.0,24.0,218000,44535.3,173464.7,20.43,200000,0.0,1,yes
SIM-001062,51.7,3.2,24.2,218000,38020.5,179979.5,17.44,200000,0.0,1,yes
SIM-000498,99.4,34.7,58.9,218000,84303.2,133696.8,38.67,200000,0.0,1,yes
SIM-000322,71.0,42.4,41.3,218000,65667.0,152333.0,30.12,200000,0.0,1,yes
SIM-001879,67.5,44.6,53.5,218000,66095.6,151904.4,30.32,200000,0.0,1,yes
SIM-002244,60.0,23.4,33.3,218000,51160.0,166840.0,23.47,200000,0.0,1,yes
SIM-000283,95.0,30.5,24.2,218000,72037.1,145962.9,33.04,200000,0.0,1,yes
SIM-001039,83.7,48.4,19.7,218000,70505.1,147494.9,32.34,200000,0.0,1,yes
SIM-000861,3.5,44.9,49.7,218000,26809.6,191190.4,12.3,200000,0.0,1,yes
SIM-000368,71.2,23.4,41.4,218000,59844.5,158155.5,27.45,200000,0.0,1,yes
SIM-002288,0.6,34.9,27.3,218000,17038.6,200961.4,7.82,200000,961.4,0,no
SIM-000707,80.9,14.3,46.8,218000,62474.5,155525.5,28.66,200000,0.0,1,yes
SIM-000501,82.9,29.9,7.8,218000,61730.5,156269.5,28.32,200000,0.0,1,yes
SIM-001343,67.7,35.4,0.2,218000,53675.7,164324.3,24.62,200000,0.0,1,yes
SIM-002341,51.9,22.8,53.6,218000,49318.3,168681.7,22.62,200000,0.0,1,yes
SIM-001092,74.1,15.2,10.0,218000,51904.6,166095.4,23.81,200000,0.0,1,yes
SIM-000560,76.3,12.9,31.0,218000,57532.1,160467.9,26.39,200000,0.0,1,yes
SIM-001697,57.8,49.3,34.4,218000,58050.0,159950.0,26.63,200000,0.0,1,yes
SIM-001796,66.6,17.8,0.2,218000,46536.8,171463.2,21.35,200000,0.0,1,yes
SIM-001339,59.7,33.6,41.4,218000,55126.1,162873.9,25.29,200000,0.0,1,yes
SIM-002016,13.3,30.2,19.3,218000,22285.9,195714.1,10.22,200000,0.0,1,yes
SIM-000071,13.9,20.9,56.9,218000,25855.6,192144.4,11.86,200000,0.0,1,yes
SIM-002290,74.6,40.8,7.9,218000,60299.0,157701.0,27.66,200000,0.0,1,yes
SIM-002499,72.6,9.9,41.8,218000,55429.1,162570.9,25.43,200000,0.0,1,yes
SIM-000009,88.9,46.5,33.9,218000,76838.4,141161.6,35.25,200000,0.0,1,yes
SIM-000182,18.2,34.7,33.9,218000,28408.6,189591.4,13.03,200000,0.0,1,yes
SIM-000361,36.2,45.5,19.1,218000,41019.5,176980.5,18.82,200000,0.0,1,yes
SIM-002113,24.1,1.8,36.4,218000,21873.9,196126.1,10.03,200000,0.0,1,yes
SIM-000223,23.6,24.2,54.0,218000,32221.8,185778.2,14.78,200000,0.0,1,yes
SIM-001578,47.9,1.0,46.3,218000,38895.3,179104.7,17.84,200000,0.0,1,yes
SIM-000441,96.4,40.4,42.6,218000,79633.5,138366.5,36.53,200000,0.0,1,yes
SIM-001518,86.7,31.3,50.8,218000,73295.1,144704.9,33.62,200000,0.0,1,yes
SIM-001536,39.4,26.8,41.6,218000,40646.8,177353.2,18.65,200000,0.0,1,yes
SIM-001405,0.6,43.4,52.9,218000,25296.1,192703.9,11.6,200000,0.0,1,yes
SIM-000689,13.3,30.2,2.3,218000,18387.6,199612.4,8.43,200000,0.0,1,yes
SIM-000231,29.2,10.4,16.4,218000,24711.9,193288.1,11.34,200000,0.0,1,yes
SIM-002438,53.8,21.8,13.3,218000,42726.6,175273.4,19.6,200000,0.0,1,yes
SIM-001105,27.9,0.6,1.3,218000,17870.5,200129.5,8.2,200000,129.5,0,no
SIM-001303,13.1,15.5,35.7,218000,19576.5,198423.5,8.98,200000,0.0,1,yes
SIM-001241,4.9,31.5,17.3,218000,16292.6,201707.4,7.47,200000,1707.4,0,no
SIM-002486,83.9,12.1,30.4,218000,60366.7,157633.3,27.69,200000,0.0,1,yes
SIM-001802,15.1,21.5,50.5,218000,26519.7,191480.3,12.17,200000,0.0,1,yes
SIM-000154,86.5,11.4,0.1,218000,56163.0,161837.0,25.76,200000,0.0,1,yes
SIM-001512,87.1,47.5,44.0,218000,77600.8,140399.2,35.6,200000,0.0,1,yes
SIM-000123,53.5,34.7,7.7,218000,44972.3,173027.7,20.63,200000,0.0,1,yes
SIM-000220,20.1,35.0,14.0,218000,25881.7,192118.3,11.87,200000,0.0,1,yes
SIM-002187,88.9,4.1,14.2,218000,58776.6,159223.4,26.96,200000,0.0,1,yes
SIM-000613,81.1,41.8,7.3,218000,65181.4,152818.6,29.9,200000,0.0,1,yes
SIM-001705,76.3,3.4,19.7,218000,51174.6,166825.4,23.47,200000,0.0,1,yes
SIM-000096,47.2,36.4,5.0,218000,41207.8,176792.2,18.9,200000,0.0,1,yes
SIM-000987,14.1,40.9,48.2,218000,32148.8,185851.2,14.75,200000,0.0,1,yes
SIM-000819,23.1,18.7,20.6,218000,24380.7,193619.3,11.18,200000,0.0,1,yes
SIM-001917,20.6,11.4,34.5,218000,23412.7,194587.3,10.74,200000,0.0,1,yes
SIM-001251,94.4,20.9,59.0,218000,75310.2,142689.8,34.55,200000,0.0,1,yes
SIM-001980,89.6,14.7,50.0,218000,68555.1,149444.9,31.45,200000,0.0,1,yes
SIM-002094,1.7,36.6,17.7,218000,16977.5,201022.5,7.79,200000,1022.5,0,no
SIM-001861,65.7,11.9,36.1,218000,51556.0,166444.0,23.65,200000,0.0,1,yes
SIM-001703,4.7,43.6,55.8,218000,27966.3,190033.7,12.83,200000,0.0,1,yes
SIM-000940,60.5,2.3,54.7,218000,47738.1,170261.9,21.9,200000,0.0,1,yes
SIM-001169,78.5,45.5,27.0,218000,67953.4,150046.6,31.17,200000,0.0,1,yes
SIM-000385,77.0,11.2,55.1,218000,61401.2,156598.8,28.17,200000,0.0,1,yes
SIM-001837,40.2,28.0,15.7,218000,37371.9,180628.1,17.14,200000,0.0,1,yes
SIM-001695,8.7,30.3,6.5,218000,17121.3,200878.7,7.85,200000,878.7,0,no
SIM-002251,78.8,9.2,49.0,218000,59924.9,158075.1,27.49,200000,0.0,1,yes
SIM-000332,12.5,21.0,57.9,218000,26455.4,191544.6,12.14,200000,0.0,1,yes
SIM-001974,38.0,30.5,40.8,218000,41872.4,176127.6,19.21,200000,0.0,1,yes
SIM-001691,67.2,38.4,58.7,218000,65206.6,152793.4,29.91,200000,0.0,1,yes
SIM-001661,72.4,6.7,42.3,218000,54101.9,163898.1,24.82,200000,0.0,1,yes
SIM-002024,3.3,23.6,33.0,218000,15839.6,202160.4,7.27,200000,2160.4,0,no
SIM-001272,70.8,44.8,44.9,218000,65977.8,152022.2,30.27,200000,0.0,1,yes
SIM-000437,24.1,7.8,2.3,218000,18370.5,199629.5,8.43,200000,0.0,1,yes
SIM-001459,43.4,28.2,23.5,218000,40013.4,177986.6,18.35,200000,0.0,1,yes
SIM-002159,78.6,25.5,43.2,218000,64979.1,153020.9,29.81,200000,0.0,1,yes
SIM-001447,53.5,46.8,12.7,218000,50662.3,167337.7,23.24,200000,0.0,1,yes
SIM-001590,47.9,23.2,57.8,218000,48025.9,169974.1,22.03,200000,0.0,1,yes
SIM-002500,72.7,43.3,15.4,218000,61377.5,156622.5,28.15,200000,0.0,1,yes
SIM-000196,86.4,35.1,34.2,218000,70248.3,147751.7,32.22,200000,0.0,1,yes
SIM-001967,73.7,49.6,54.9,218000,72387.2,145612.8,33.21,200000,0.0,1,yes
SIM-002049,14.7,32.4,49.2,218000,28562.4,189437.6,13.1,200000,0.0,1,yes
SIM-002062,31.6,3.2,18.0,218000,23132.9,194867.1,10.61,200000,0.0,1,yes
SIM-000179,59.8,38.1,37.3,218000,56232.6,161767.4,25.79,200000,0.0,1,yes
SIM-001798,56.3,3.2,39.8,218000,42951.2,175048.8,19.7,200000,0.0,1,yes
SIM-000372,24.9,38.9,48.8,218000,37829.0,180171.0,17.35,200000,0.0,1,yes
SIM-000211,50.6,35.6,47.6,218000,51931.1,166068.9,23.82,200000,0.0,1,yes
SIM-001767,20.1,27.5,19.7,218000,25801.4,192198.6,11.84,200000,0.0,1,yes
SIM-000143,10.6,11.6,54.1,218000,20447.7,197552.3,9.38,200000,0.0,1,yes
SIM-001360,82.5,0.5,59.0,218000,62063.6,155936.4,28.47,200000,0.0,1,yes
SIM-001712,23.5,39.2,40.4,218000,34934.3,183065.7,16.02,200000,0.0,1,yes
SIM-001744,95.6,43.2,14.8,218000,75864.6,142135.4,34.8,200000,0.0,1,yes
SIM-001859,7.8,18.4,1.3,218000,11747.8,206252.2,5.39,200000,6252.2,0,no
SIM-001994,53.1,15.3,5.7,218000,38203.0,179797.0,17.52,200000,0.0,1,yes
SIM-000918,47.1,8.2,15.0,218000,34684.8,183315.2,15.91,200000,0.0,1,yes
SIM-001086,97.1,4.6,58.7,218000,72558.8,145441.2,33.28,200000,0.0,1,yes
SIM-001747,10.7,41.6,41.8,218000,28522.6,189477.4,13.08,200000,0.0,1,yes
SIM-001230,81.6,43.9,54.1,218000,75377.4,142622.6,34.58,200000,0.0,1,yes
SIM-000568,73.1,26.6,33.5,218000,59161.7,158838.3,27.14,200000,0.0,1,yes
SIM-002223,43.2,3.9,8.4,218000,28684.6,189315.4,13.16,200000,0.0,1,yes
SIM-001229,54.4,9.5,58.0,218000,48408.5,169591.5,22.21,200000,0.0,1,yes
SIM-002196,69.4,16.0,4.6,218000,48044.9,169955.1,22.04,200000,0.0,1,yes
SIM-002487,76.3,8.5,37.6,218000,57028.1,160971.9,26.16,200000,0.0,1,yes
SIM-002107,55.9,40.4,24.7,218000,52420.6,165579.4,24.05,200000,0.0,1,yes
SIM-001857,85.9,26.7,26.3,218000,66829.0,151171.0,30.66,200000,0.0,1,yes
SIM-002461,31.4,38.0,5.1,218000,33288.9,184711.1,15.27,200000,0.0,1,yes
SIM-000098,17.1,27.5,0.6,218000,20139.6,197860.4,9.24,200000,0.0,1,yes
SIM-002391,12.1,9.6,50.8,218000,19928.4,198071.6,9.14,200000,0.0,1,yes
SIM-002308,83.2,32.2,10.4,218000,63454.3,154545.7,29.11,200000,0.0,1,yes
SIM-001265,68.0,26.7,19.1,218000,53932.8,164067.2,24.74,200000,0.0,1,yes
SIM-000421,8.9,34.3,36.9,218000,23131.8,194868.2,10.61,200000,0.0,1,yes
SIM-000025,2.0,46.6,52.8,218000,27274.2,190725.8,12.51,200000,0.0,1,yes
SIM-001517,0.1,33.6,36.8,218000,18900.9,199099.1,8.67,200000,0.0,1,yes
SIM-001666,78.4,11.6,51.8,218000,61707.0,156293.0,28.31,200000,0.0,1,yes
SIM-000522,80.9,22.9,25.8,218000,61424.5,156575.5,28.18,200000,0.0,1,yes
