id,vehicle_id,inspection_date,inspector_id,inspection_type,roadworthiness_score,safety_score,emissions_score,overall_rating,violations_found,recommendations,next_inspection_date,created_at
2324,931,2025-08-07T03:49:52.857424,NTSA-6559,special,91.3,66.5,60.4,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-05-29T03:49:52.857424,2026-04-19T03:49:52.857445
2325,932,2025-09-16T03:49:52.857452,NTSA-3030,special,93.2,97.9,57.6,Pass,"[""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-04-19T03:49:52.857452,2026-04-19T03:49:52.857496
2326,933,2025-04-21T03:49:52.857505,NTSA-1246,special,90.8,81.7,44.0,Conditional,"[""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-12-23T03:49:52.857505,2026-04-19T03:49:52.857529
2327,933,2024-08-09T03:49:52.857532,NTSA-2008,quarterly,93.7,55.2,73.5,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-05-30T03:49:52.857532,2026-04-19T03:49:52.857562
2328,933,2025-09-24T03:49:52.857568,NTSA-3810,annual,65.9,62.7,50.6,Fail,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting"", ""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats"", ""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-09-09T03:49:52.857568,2026-04-19T03:49:52.857601
2329,934,2025-06-02T03:49:52.857607,NTSA-2534,annual,75.6,54.1,86.8,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-01-30T03:49:52.857607,2026-04-19T03:49:52.857634
2330,934,2025-08-08T03:49:52.857640,NTSA-5082,quarterly,93.3,98.1,41.1,Conditional,"[""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-04-29T03:49:52.857640,2026-04-19T03:49:52.857666
2331,934,2024-03-21T03:49:52.857670,NTSA-4520,special,95.1,88.7,47.7,Conditional,"[""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-03-12T03:49:52.857670,2026-04-19T03:49:52.857691
2332,935,2026-03-16T03:49:52.857697,NTSA-4481,annual,91.6,83.4,50.5,Conditional,"[""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2027-01-18T03:49:52.857697,2026-04-19T03:49:52.857718
2333,935,2025-06-17T03:49:52.857721,NTSA-4220,annual,64.3,57.1,68.8,Conditional,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting"", ""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-03-24T03:49:52.857721,2026-04-19T03:49:52.857743
2334,935,2025-01-12T03:49:52.857747,NTSA-7184,quarterly,97.0,91.5,44.9,Conditional,"[""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-09-30T03:49:52.857747,2026-04-19T03:49:52.857768
2335,936,2025-05-29T03:49:52.857774,NTSA-2113,quarterly,65.6,68.1,75.2,Conditional,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting"", ""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-02-01T03:49:52.857774,2026-04-19T03:49:52.857797
2336,936,2024-05-05T03:49:52.857800,NTSA-4162,special,62.0,62.1,44.6,Fail,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting"", ""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats"", ""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-04-22T03:49:52.857800,2026-04-19T03:49:52.857826
2337,936,2024-04-08T03:49:52.857829,NTSA-8972,annual,95.6,60.9,75.5,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-04-03T03:49:52.857829,2026-04-19T03:49:52.857850
2338,937,2025-11-09T03:49:52.857856,NTSA-2359,quarterly,67.7,85.7,82.1,Conditional,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-09-13T03:49:52.857856,2026-04-19T03:49:52.857878
2339,937,2024-11-13T03:49:52.857881,NTSA-6488,special,74.2,84.8,74.5,Conditional,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-10-29T03:49:52.857881,2026-04-19T03:49:52.857902
2340,938,2025-09-04T03:49:52.857909,NTSA-2001,annual,69.5,80.4,54.2,Conditional,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting"", ""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-08-31T03:49:52.857909,2026-04-19T03:49:52.857930
2341,939,2025-08-11T03:49:52.857936,NTSA-7791,special,62.2,97.6,46.5,Conditional,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting"", ""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-05-09T03:49:52.857936,2026-04-19T03:49:52.857957
2342,939,2024-06-14T03:49:52.857961,NTSA-9654,special,81.4,98.7,42.9,Conditional,"[""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-02-09T03:49:52.857961,2026-04-19T03:49:52.857981
2343,940,2026-01-21T03:49:52.857987,NTSA-4109,annual,65.3,93.4,81.4,Pass,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-08-03T03:49:52.857987,2026-04-19T03:49:52.858026
2344,940,2024-11-03T03:49:52.858034,NTSA-5504,special,87.8,53.9,85.5,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-07-12T03:49:52.858034,2026-04-19T03:49:52.858058
2345,940,2024-03-30T03:49:52.858062,NTSA-1102,special,63.2,70.5,54.0,Conditional,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting"", ""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2024-11-11T03:49:52.858062,2026-04-19T03:49:52.858083
2346,940,2023-01-01T03:49:52.858086,NTSA-2418,special,67.3,56.4,48.5,Fail,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting"", ""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats"", ""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2023-10-04T03:49:52.858086,2026-04-19T03:49:52.858108
2347,941,2026-01-29T03:49:52.858115,NTSA-7621,annual,82.0,50.8,87.7,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-09-06T03:49:52.858115,2026-04-19T03:49:52.858136
2348,941,2025-10-23T03:49:52.858139,NTSA-7469,quarterly,73.0,72.8,97.7,Pass,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-09-07T03:49:52.858139,2026-04-19T03:49:52.858159
2349,942,2025-06-06T03:49:52.858165,NTSA-7711,annual,78.4,52.3,72.5,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-03-17T03:49:52.858165,2026-04-19T03:49:52.858186
2350,942,2024-11-25T03:49:52.858190,NTSA-7062,quarterly,71.5,98.3,44.7,Conditional,"[""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-08-06T03:49:52.858190,2026-04-19T03:49:52.858210
2351,943,2025-05-27T03:49:52.858215,NTSA-5338,quarterly,62.5,59.8,53.2,Fail,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting"", ""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats"", ""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-05-01T03:49:52.858215,2026-04-19T03:49:52.858237
2352,943,2025-04-22T03:49:52.858240,NTSA-7980,quarterly,64.7,92.3,54.7,Conditional,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting"", ""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-01-11T03:49:52.858240,2026-04-19T03:49:52.858261
2353,944,2026-01-19T03:49:52.858267,NTSA-8631,annual,72.0,54.2,41.2,Fail,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats"", ""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-10-30T03:49:52.858267,2026-04-19T03:49:52.858289
2354,944,2025-12-10T03:49:52.858292,NTSA-4071,annual,94.7,70.5,92.5,Pass,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-09-02T03:49:52.858292,2026-04-19T03:49:52.858314
2355,944,2025-09-12T03:49:52.858318,NTSA-8632,quarterly,69.7,52.3,61.3,Conditional,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting"", ""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-06-22T03:49:52.858318,2026-04-19T03:49:52.858342
2356,944,2023-03-14T03:49:52.858345,NTSA-3651,annual,85.9,87.3,47.3,Conditional,"[""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2024-01-27T03:49:52.858345,2026-04-19T03:49:52.858366
2357,945,2025-09-30T03:49:52.858373,NTSA-1435,annual,68.7,65.9,97.0,Conditional,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting"", ""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-06-21T03:49:52.858373,2026-04-19T03:49:52.858397
2358,945,2025-06-11T03:49:52.858400,NTSA-8311,annual,83.5,58.0,53.7,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats"", ""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-03-07T03:49:52.858400,2026-04-19T03:49:52.858423
2359,945,2024-06-07T03:49:52.858426,NTSA-7528,annual,78.6,86.1,95.3,Pass,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-06-05T03:49:52.858426,2026-04-19T03:49:52.858449
2360,945,2022-10-29T03:49:52.858452,NTSA-5815,quarterly,84.3,77.1,64.2,Conditional,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2023-05-30T03:49:52.858452,2026-04-19T03:49:52.858483
2361,946,2025-08-11T03:49:52.858493,NTSA-4485,special,97.3,76.8,87.3,Pass,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-07-28T03:49:52.858493,2026-04-19T03:49:52.858514
2362,946,2024-08-17T03:49:52.858517,NTSA-3967,special,83.4,60.5,83.7,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-06-19T03:49:52.858517,2026-04-19T03:49:52.858580
2363,946,2025-04-27T03:49:52.858584,NTSA-4033,quarterly,67.0,58.7,48.9,Fail,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting"", ""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats"", ""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-01-22T03:49:52.858584,2026-04-19T03:49:52.858617
2364,946,2024-12-29T03:49:52.858620,NTSA-1145,quarterly,64.0,76.8,82.7,Conditional,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-10-24T03:49:52.858620,2026-04-19T03:49:52.858642
2365,947,2025-11-25T03:49:52.858649,NTSA-1543,special,94.1,74.5,53.9,Conditional,"[""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-08-12T03:49:52.858649,2026-04-19T03:49:52.858671
2366,947,2025-12-10T03:49:52.858674,NTSA-9320,annual,79.0,65.4,56.9,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats"", ""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-09-12T03:49:52.858674,2026-04-19T03:49:52.858696
2367,947,2023-09-17T03:49:52.858699,NTSA-4111,annual,73.6,56.7,89.9,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2024-08-12T03:49:52.858699,2026-04-19T03:49:52.858720
2368,947,2025-11-14T03:49:52.858723,NTSA-3925,special,75.9,60.3,63.2,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-09-02T03:49:52.858723,2026-04-19T03:49:52.858744
2369,948,2026-03-16T03:49:52.858751,NTSA-7434,quarterly,75.7,96.9,94.0,Pass,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-11-29T03:49:52.858751,2026-04-19T03:49:52.858772
2370,948,2025-02-05T03:49:52.858775,NTSA-4705,annual,99.3,84.5,54.2,Conditional,"[""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-08-27T03:49:52.858775,2026-04-19T03:49:52.858798
2371,948,2025-08-16T03:49:52.858802,NTSA-4932,annual,75.3,92.1,58.9,Conditional,"[""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-07-24T03:49:52.858802,2026-04-19T03:49:52.858823
2372,948,2023-11-25T03:49:52.858827,NTSA-3441,annual,99.8,81.5,86.6,Pass,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2024-06-26T03:49:52.858827,2026-04-19T03:49:52.858847
2373,949,2025-08-29T03:49:52.858854,NTSA-9207,quarterly,79.2,54.3,79.3,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-04-17T03:49:52.858854,2026-04-19T03:49:52.858878
2374,949,2025-09-25T03:49:52.858881,NTSA-8481,annual,82.8,92.0,64.6,Conditional,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-05-23T03:49:52.858881,2026-04-19T03:49:52.858902
2375,950,2025-10-30T03:49:52.858908,NTSA-6021,annual,69.9,98.7,60.0,Conditional,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting"", ""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-10-20T03:49:52.858908,2026-04-19T03:49:52.858931
2376,950,2024-12-01T03:49:52.858934,NTSA-1896,quarterly,88.5,93.2,75.0,Pass,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-08-19T03:49:52.858934,2026-04-19T03:49:52.858955
2377,950,2023-07-19T03:49:52.858959,NTSA-9552,annual,68.7,89.9,85.8,Pass,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2024-04-13T03:49:52.858959,2026-04-19T03:49:52.858980
2378,950,2023-10-12T03:49:52.858983,NTSA-3431,quarterly,63.7,76.0,66.1,Conditional,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2024-05-07T03:49:52.858983,2026-04-19T03:49:52.859004
2379,951,2025-05-27T03:49:52.859011,NTSA-7148,special,77.7,94.3,99.8,Pass,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-05-02T03:49:52.859011,2026-04-19T03:49:52.859034
2380,951,2025-02-05T03:49:52.859037,NTSA-1086,annual,93.7,61.5,49.0,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats"", ""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-11-26T03:49:52.859037,2026-04-19T03:49:52.859060
2381,952,2025-12-08T03:49:52.859066,NTSA-9816,annual,99.1,93.7,72.4,Pass,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-07-18T03:49:52.859066,2026-04-19T03:49:52.859087
2382,952,2026-02-10T03:49:52.859090,NTSA-7842,quarterly,82.6,64.5,89.0,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-12-01T03:49:52.859090,2026-04-19T03:49:52.859135
2383,952,2024-09-29T03:49:52.859139,NTSA-8830,annual,83.6,99.5,64.0,Pass,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-06-11T03:49:52.859139,2026-04-19T03:49:52.859164
2384,952,2025-12-16T03:49:52.859167,NTSA-9797,annual,80.4,87.8,54.1,Conditional,"[""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-09-19T03:49:52.859167,2026-04-19T03:49:52.859188
