narrative_id,company_name,nse_code,sector,fy_year,scope1_tco2e,total_tco2e,intensity,uncertainty_pct,scope1_narrative,intensity_narrative,uncertainty_narrative,recommendation_narrative,full_narrative
NAR-000791,Cole Ltd,SVM,Construction,2024,21830.37,35527.12,0.3218,3.74,"Scope 1 transport emissions for FY2024 stand at 21830 tCO2e, driven primarily by petrol and diesel consumption. The KETRACO grid factor of 0.392 kgCO2e/kWh was applied to all EV charging within the fleet.","Transport emission intensity stood at 0.322 tCO2e per KSh million revenue, placing the company in the second quartile of the NSE peer group.","The reported figure of 35527 tCO2e carries an uncertainty of ±3.7% at 95% confidence, reflecting emission factor, activity data, and road adjustment variance.",Transitioning 22% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 1094 tCO2e annually at approximately KSh 6068 per tonne avoided.,"Scope 1 transport emissions for FY2024 stand at 21830 tCO2e, driven primarily by petrol and diesel consumption. The KETRACO grid factor of 0.392 kgCO2e/kWh was applied to all EV charging within the fleet. Transport emission intensity stood at 0.322 tCO2e per KSh million revenue, placing the company in the second quartile of the NSE peer group. The reported figure of 35527 tCO2e carries an uncertainty of ±3.7% at 95% confidence, reflecting emission factor, activity data, and road adjustment variance. Transitioning 22% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 1094 tCO2e annually at approximately KSh 6068 per tonne avoided."
NAR-000145,Harris Thompson and Ashton,SAH,Media,2024,20461.23,36514.75,0.4999,2.76,"Scope 1 transport emissions for FY2024 stand at 20461 tCO2e, driven primarily by petrol and diesel consumption. The KETRACO grid factor of 0.392 kgCO2e/kWh was applied to all EV charging within the fleet.","Transport emission intensity stood at 0.500 tCO2e per KSh million revenue, placing the company in the third quartile of the NSE peer group.","The reported figure of 36515 tCO2e carries an uncertainty of ±2.8% at 95% confidence, reflecting emission factor, activity data, and road adjustment variance.",A remote-work policy covering 22% of office-based staff is projected to reduce Scope 3 Cat 7 commute emissions by 1125 tCO2e per year.,"Scope 1 transport emissions for FY2024 stand at 20461 tCO2e, driven primarily by petrol and diesel consumption. The KETRACO grid factor of 0.392 kgCO2e/kWh was applied to all EV charging within the fleet. Transport emission intensity stood at 0.500 tCO2e per KSh million revenue, placing the company in the third quartile of the NSE peer group. The reported figure of 36515 tCO2e carries an uncertainty of ±2.8% at 95% confidence, reflecting emission factor, activity data, and road adjustment variance. A remote-work policy covering 22% of office-based staff is projected to reduce Scope 3 Cat 7 commute emissions by 1125 tCO2e per year."
NAR-000301,Barker Harris and Crawford,UVK,Logistics,2024,5527.57,8933.88,0.6303,7.22,"The company's 194 owned and leased vehicles produced 5528 tCO2e in Scope 1, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors with the Kenya NTSA road adjustment.","The company achieved an emission intensity of 0.630 tCO2e/KSh M, a reduction of 2.6% versus FY2023.","Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 8289–9579 tCO2e (±7.2%).",Switching 30% of the motorbike fleet to CNG would reduce Scope 1 emissions by 375 tCO2e annually at a cost of KSh 11780 per tonne avoided.,"The company's 194 owned and leased vehicles produced 5528 tCO2e in Scope 1, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors with the Kenya NTSA road adjustment. The company achieved an emission intensity of 0.630 tCO2e/KSh M, a reduction of 2.6% versus FY2023. Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 8289–9579 tCO2e (±7.2%). Switching 30% of the motorbike fleet to CNG would reduce Scope 1 emissions by 375 tCO2e annually at a cost of KSh 11780 per tonne avoided."
NAR-000610,Cooper Doyle and Simmons,CTM,Healthcare,2024,10594.67,14549.88,0.2982,8.21,"Scope 1 emissions of 10595 tCO2e arise from direct combustion of petrol and diesel in the company's 227 vehicle fleet, calculated using DEFRA 2024 factors at Tier 2, adjusted for Kenyan road conditions (+18% per NTSA data).","The company achieved an emission intensity of 0.298 tCO2e/KSh M, a increase of 6.6% versus FY2023.","The 95% confidence interval on the total emission figure is ±8.2%, yielding a range of 13355–15744 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC.","Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 18%, saving 367 tCO2e annually at KSh 10475/t avoided.","Scope 1 emissions of 10595 tCO2e arise from direct combustion of petrol and diesel in the company's 227 vehicle fleet, calculated using DEFRA 2024 factors at Tier 2, adjusted for Kenyan road conditions (+18% per NTSA data). The company achieved an emission intensity of 0.298 tCO2e/KSh M, a increase of 6.6% versus FY2023. The 95% confidence interval on the total emission figure is ±8.2%, yielding a range of 13355–15744 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC. Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 18%, saving 367 tCO2e annually at KSh 10475/t avoided."
NAR-000717,Ahmed and Sons,MXP,Manufacturing,2024,14360.14,18173.8,0.2291,5.76,"Direct fleet emissions totalled 14360 tCO2e in FY2024, representing 79% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout.","Transport emission intensity stood at 0.229 tCO2e per KSh million revenue, placing the company in the second quartile of the NSE peer group.","Applying Bayesian uncertainty propagation (PyMC, 10,000 samples), the 95% confidence interval spans 17127 to 19221 tCO2e, representing ±5.8% of the central estimate.",Switching 43% of the motorbike fleet to CNG would reduce Scope 1 emissions by 1094 tCO2e annually at a cost of KSh 9742 per tonne avoided.,"Direct fleet emissions totalled 14360 tCO2e in FY2024, representing 79% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout. Transport emission intensity stood at 0.229 tCO2e per KSh million revenue, placing the company in the second quartile of the NSE peer group. Applying Bayesian uncertainty propagation (PyMC, 10,000 samples), the 95% confidence interval spans 17127 to 19221 tCO2e, representing ±5.8% of the central estimate. Switching 43% of the motorbike fleet to CNG would reduce Scope 1 emissions by 1094 tCO2e annually at a cost of KSh 9742 per tonne avoided."
NAR-000332,Fraser Ltd,GLR,Agriculture,2024,658.12,1028.7,0.1863,5.88,Fleet combustion across 225 vehicles contributed 658 tCO2e to Scope 1 in FY2024. All calculations apply DEFRA 2024 Tier 2 factors and the Kenya-specific +18% road condition adjustment from NTSA fleet data.,"Intensity improved from 0.185 to 0.186 tCO2e/KSh M between FY2023 and FY2024, a 0.8% reduction.","The 95% confidence interval on the total emission figure is ±5.9%, yielding a range of 968–1089 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC.",A remote-work policy covering 39% of office-based staff is projected to reduce Scope 3 Cat 7 commute emissions by 56 tCO2e per year.,"Fleet combustion across 225 vehicles contributed 658 tCO2e to Scope 1 in FY2024. All calculations apply DEFRA 2024 Tier 2 factors and the Kenya-specific +18% road condition adjustment from NTSA fleet data. Intensity improved from 0.185 to 0.186 tCO2e/KSh M between FY2023 and FY2024, a 0.8% reduction. The 95% confidence interval on the total emission figure is ±5.9%, yielding a range of 968–1089 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC. A remote-work policy covering 39% of office-based staff is projected to reduce Scope 3 Cat 7 commute emissions by 56 tCO2e per year."
NAR-000986,Parkinson Gregory and Ahmed,IKV,Real Estate,2024,3381.6,5536.65,6.2364,6.17,"Scope 1 emissions of 3382 tCO2e arise from direct combustion of petrol and diesel in the company's 109 vehicle fleet, calculated using DEFRA 2024 factors at Tier 2, adjusted for Kenyan road conditions (+18% per NTSA data).","The company achieved an emission intensity of 6.236 tCO2e/KSh M, a reduction of 7.3% versus FY2023.","The 95% confidence interval on the total emission figure is ±6.2%, yielding a range of 5195–5878 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC.",Transitioning 39% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 302 tCO2e annually at approximately KSh 12693 per tonne avoided.,"Scope 1 emissions of 3382 tCO2e arise from direct combustion of petrol and diesel in the company's 109 vehicle fleet, calculated using DEFRA 2024 factors at Tier 2, adjusted for Kenyan road conditions (+18% per NTSA data). The company achieved an emission intensity of 6.236 tCO2e/KSh M, a reduction of 7.3% versus FY2023. The 95% confidence interval on the total emission figure is ±6.2%, yielding a range of 5195–5878 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC. Transitioning 39% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 302 tCO2e annually at approximately KSh 12693 per tonne avoided."
NAR-000415,Edwards Inc,NWZ,Retail & FMCG,2024,19867.93,25349.88,0.5663,7.15,"The company's 245 owned and leased vehicles produced 19868 tCO2e in Scope 1, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors with the Kenya NTSA road adjustment.","The company achieved an emission intensity of 0.566 tCO2e/KSh M, a reduction of 2.1% versus FY2023.","Applying Bayesian uncertainty propagation (PyMC, 10,000 samples), the 95% confidence interval spans 23537 to 27162 tCO2e, representing ±7.2% of the central estimate.","Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 36%, saving 1278 tCO2e annually at KSh 7952/t avoided.","The company's 245 owned and leased vehicles produced 19868 tCO2e in Scope 1, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors with the Kenya NTSA road adjustment. The company achieved an emission intensity of 0.566 tCO2e/KSh M, a reduction of 2.1% versus FY2023. Applying Bayesian uncertainty propagation (PyMC, 10,000 samples), the 95% confidence interval spans 23537 to 27162 tCO2e, representing ±7.2% of the central estimate. Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 36%, saving 1278 tCO2e annually at KSh 7952/t avoided."
NAR-000125,Marsh Parkinson and Fraser,PCS,Agriculture,2024,4326.48,6588.69,0.1532,4.46,"Direct fleet emissions totalled 4326 tCO2e in FY2024, representing 66% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout.","The company achieved an emission intensity of 0.153 tCO2e/KSh M, a increase of 11.2% versus FY2023.","The reported figure of 6589 tCO2e carries an uncertainty of ±4.5% at 95% confidence, reflecting emission factor, activity data, and road adjustment variance.",Transitioning 51% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 470 tCO2e annually at approximately KSh 7906 per tonne avoided.,"Direct fleet emissions totalled 4326 tCO2e in FY2024, representing 66% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout. The company achieved an emission intensity of 0.153 tCO2e/KSh M, a increase of 11.2% versus FY2023. The reported figure of 6589 tCO2e carries an uncertainty of ±4.5% at 95% confidence, reflecting emission factor, activity data, and road adjustment variance. Transitioning 51% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 470 tCO2e annually at approximately KSh 7906 per tonne avoided."
NAR-000248,Wilson-Lynch,XBD,Manufacturing,2024,5581.21,9504.04,1.7897,7.09,"The company's 112 owned and leased vehicles produced 5581 tCO2e in Scope 1, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors with the Kenya NTSA road adjustment.","Transport emission intensity stood at 1.790 tCO2e per KSh million revenue, placing the company in the bottom quartile of the NSE peer group.","The reported figure of 9504 tCO2e carries an uncertainty of ±7.1% at 95% confidence, reflecting emission factor, activity data, and road adjustment variance.",Replacing 32% of short-haul business flights with video conferencing would reduce Scope 3 Cat 6 emissions by approximately 426 tCO2e per year.,"The company's 112 owned and leased vehicles produced 5581 tCO2e in Scope 1, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors with the Kenya NTSA road adjustment. Transport emission intensity stood at 1.790 tCO2e per KSh million revenue, placing the company in the bottom quartile of the NSE peer group. The reported figure of 9504 tCO2e carries an uncertainty of ±7.1% at 95% confidence, reflecting emission factor, activity data, and road adjustment variance. Replacing 32% of short-haul business flights with video conferencing would reduce Scope 3 Cat 6 emissions by approximately 426 tCO2e per year."
NAR-000257,Wallace-Lee,EZS,Retail & FMCG,2024,7163.12,11064.68,0.4376,7.37,"Scope 1 transport emissions for FY2024 stand at 7163 tCO2e, driven primarily by petrol and diesel consumption. The KETRACO grid factor of 0.392 kgCO2e/kWh was applied to all EV charging within the fleet.","Transport emission intensity stood at 0.438 tCO2e per KSh million revenue, placing the company in the third quartile of the NSE peer group.","Applying Bayesian uncertainty propagation (PyMC, 10,000 samples), the 95% confidence interval spans 10249 to 11880 tCO2e, representing ±7.4% of the central estimate.",Switching 19% of the motorbike fleet to CNG would reduce Scope 1 emissions by 294 tCO2e annually at a cost of KSh 14473 per tonne avoided.,"Scope 1 transport emissions for FY2024 stand at 7163 tCO2e, driven primarily by petrol and diesel consumption. The KETRACO grid factor of 0.392 kgCO2e/kWh was applied to all EV charging within the fleet. Transport emission intensity stood at 0.438 tCO2e per KSh million revenue, placing the company in the third quartile of the NSE peer group. Applying Bayesian uncertainty propagation (PyMC, 10,000 samples), the 95% confidence interval spans 10249 to 11880 tCO2e, representing ±7.4% of the central estimate. Switching 19% of the motorbike fleet to CNG would reduce Scope 1 emissions by 294 tCO2e annually at a cost of KSh 14473 per tonne avoided."
